host,family,analysis_role,bytes,stride,offset,batch,order,seed,n,mean,stddev,median,q1,q3,p05,p95,minimum,maximum,zero_samples,outliers,unit,statistic_unit,median_ns_estimated,p05_ns_estimated,p95_ns_estimated,nanosecond_conversion,selected_cpu,core,socket,node,qualification,flags,raw,record
thunderbird,capacity,primary suite,8192,8,0,1024,random,5922026,1000000,0.0342876982421875,0.0037160912578471537,0.0341796875,0.0341796875,0.0341796875,0.0341796875,0.03515625,0.0341796875,3.66796875,0,100293,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.3671875,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/eaf7fe443bbc404c/attempt-1788839641388396652/samples.u64.gz,machines/thunderbird/full/capacity/eaf7fe443bbc404c/complete.json
thunderbird,capacity,primary suite,90112,8,0,1024,random,5922026,1000000,0.056458662109375,0.0012829670847303363,0.056640625,0.0556640625,0.0576171875,0.0546875,0.05859375,0.0537109375,0.119140625,0,360,CNTVCT_ticks,CNTVCT_ticks/access (batch average),2.265625,2.1875,2.34375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/ec389fdae0dd0a66/attempt-1788842167426757477/samples.u64.gz,machines/thunderbird/full/capacity/ec389fdae0dd0a66/complete.json
thunderbird,capacity,primary suite,25165824,8,0,1024,random,5922026,1000000,1.59823126171875,0.04302863724176927,1.595703125,1.572265625,1.6201171875,1.5390625,1.66015625,1.431640625,2.615234375,0,18618,CNTVCT_ticks,CNTVCT_ticks/access (batch average),63.828125,61.5625,66.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/ed670580e5502116/attempt-1788841096217958183/samples.u64.gz,machines/thunderbird/full/capacity/ed670580e5502116/complete.json
thunderbird,capacity,primary suite,1024,8,0,1024,random,5922026,1000000,0.034316751953125,0.0027809504425301257,0.0341796875,0.0341796875,0.0341796875,0.0341796875,0.03515625,0.0341796875,2.763671875,0,132890,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.3671875,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,1,1,0,0,verified_clean,,machines/thunderbird/full/capacity/eeb1c165c69177aa/attempt-1788839415612379144/samples.u64.gz,machines/thunderbird/full/capacity/eeb1c165c69177aa/complete.json
thunderbird,capacity,primary suite,2883584,8,0,1024,random,5922026,1000000,0.59946536328125,0.011479971876132778,0.599609375,0.591796875,0.6064453125,0.580078125,0.6162109375,0.56640625,0.806640625,0,8977,CNTVCT_ticks,CNTVCT_ticks/access (batch average),23.984375,23.203125,24.6484375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/ef48807b2f9d0516/attempt-1788841828261303229/samples.u64.gz,machines/thunderbird/full/capacity/ef48807b2f9d0516/complete.json
thunderbird,capacity,primary suite,8388608,8,0,1024,regular,5922026,1000000,0.0348998173828125,0.001084185079597854,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.3818359375,0,1279,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/ef5dcd13e3592d45/attempt-1788839420019160883/samples.u64.gz,machines/thunderbird/full/capacity/ef5dcd13e3592d45/complete.json
thunderbird,capacity,primary suite,10485760,8,0,1024,random,5922026,1000000,0.8529933994140625,0.010631382285458369,0.8525390625,0.8466796875,0.8583984375,0.8388671875,0.8662109375,0.8212890625,1.0859375,0,7071,CNTVCT_ticks,CNTVCT_ticks/access (batch average),34.1015625,33.5546875,34.6484375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/efdd4f5268d3b6fe/attempt-1788842178611251183/samples.u64.gz,machines/thunderbird/full/capacity/efdd4f5268d3b6fe/complete.json
thunderbird,capacity,primary suite,1572864,8,0,1024,random,5922026,1000000,0.388180119140625,0.011456568470947736,0.3876953125,0.3798828125,0.3955078125,0.37109375,0.4072265625,0.349609375,0.62109375,0,3776,CNTVCT_ticks,CNTVCT_ticks/access (batch average),15.5078125,14.84375,16.2890625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f0006de2359ea005/attempt-1788842690498489511/samples.u64.gz,machines/thunderbird/full/capacity/f0006de2359ea005/complete.json
thunderbird,capacity,primary suite,212992,8,0,1024,regular,5922026,1000000,0.034857515625,0.000569418079049715,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.091796875,0,145,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f0276914379ac0ba/attempt-1788842064545424790/samples.u64.gz,machines/thunderbird/full/capacity/f0276914379ac0ba/complete.json
thunderbird,capacity,primary suite,18874368,8,0,1024,regular,5922026,1000000,0.034969302734375,0.001057908942501109,0.03515625,0.03515625,0.03515625,0.0341796875,0.03515625,0.0341796875,0.2333984375,0,270658,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f09d04f6b63ce2d7/attempt-1788841329964932825/samples.u64.gz,machines/thunderbird/full/capacity/f09d04f6b63ce2d7/complete.json
thunderbird,capacity,primary suite,180224,8,0,1024,random,5922026,1000000,0.085382259765625,0.0011679908506879897,0.0849609375,0.0849609375,0.0859375,0.083984375,0.0869140625,0.0830078125,0.2265625,0,35352,CNTVCT_ticks,CNTVCT_ticks/access (batch average),3.3984375,3.359375,3.4765625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f357c79cace1aa4e/attempt-1788842655898030535/samples.u64.gz,machines/thunderbird/full/capacity/f357c79cace1aa4e/complete.json
thunderbird,capacity,primary suite,2621440,8,0,1024,regular,5922026,1000000,0.0349195380859375,0.0007501838609169535,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.099609375,0,854,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f413c3e4de2e515f/attempt-1788842650866833248/samples.u64.gz,machines/thunderbird/full/capacity/f413c3e4de2e515f/complete.json
thunderbird,capacity,primary suite,589824,8,0,1024,random,5922026,1000000,0.1473495556640625,0.004769106365020504,0.146484375,0.1435546875,0.150390625,0.140625,0.1552734375,0.1328125,0.3837890625,0,4803,CNTVCT_ticks,CNTVCT_ticks/access (batch average),5.859375,5.625,6.2109375,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f44c88e4c3f62a9d/attempt-1788841448541546497/samples.u64.gz,machines/thunderbird/full/capacity/f44c88e4c3f62a9d/complete.json
thunderbird,capacity,primary suite,917504,8,0,1024,random,5922026,1000000,0.17630310546875,0.005639028675944663,0.17578125,0.1728515625,0.1796875,0.16796875,0.185546875,0.154296875,0.400390625,0,12901,CNTVCT_ticks,CNTVCT_ticks/access (batch average),7.03125,6.71875,7.421875,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f5073bca483045f0/attempt-1788842720594253352/samples.u64.gz,machines/thunderbird/full/capacity/f5073bca483045f0/complete.json
thunderbird,capacity,primary suite,1179648,8,0,1024,random,5922026,1000000,0.259942955078125,0.00893676105298081,0.259765625,0.25390625,0.265625,0.24609375,0.2744140625,0.23046875,0.4990234375,0,8165,CNTVCT_ticks,CNTVCT_ticks/access (batch average),10.390625,9.84375,10.9765625,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f7526d915d547932/attempt-1788841620571647805/samples.u64.gz,machines/thunderbird/full/capacity/f7526d915d547932/complete.json
thunderbird,capacity,primary suite,1048576,8,0,1024,random,5922026,1000000,0.2256612783203125,0.01134518280637486,0.2255859375,0.220703125,0.23046875,0.2138671875,0.23828125,0.19140625,3.8779296875,0,21072,CNTVCT_ticks,CNTVCT_ticks/access (batch average),9.0234375,8.5546875,9.53125,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/f7e57282de30e592/attempt-1788839917237140753/samples.u64.gz,machines/thunderbird/full/capacity/f7e57282de30e592/complete.json
thunderbird,capacity,primary suite,393216,8,0,1024,random,5922026,1000000,0.11190173828125,0.0011957712666573125,0.1123046875,0.111328125,0.1123046875,0.1103515625,0.11328125,0.109375,0.2373046875,0,40770,CNTVCT_ticks,CNTVCT_ticks/access (batch average),4.4921875,4.4140625,4.53125,recorded CNTFRQ_EL0 frequency,5,5,0,0,verified_clean,,machines/thunderbird/full/capacity/f83fd1317d852159/attempt-1788842735869098532/samples.u64.gz,machines/thunderbird/full/capacity/f83fd1317d852159/complete.json
thunderbird,capacity,primary suite,16777216,8,0,1024,regular,5922026,1000000,0.03493990234375,0.0016891169452228232,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.451171875,0,5019,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/fc4284209c2797b7/attempt-1788839645661204373/samples.u64.gz,machines/thunderbird/full/capacity/fc4284209c2797b7/complete.json
thunderbird,capacity,primary suite,81920,8,0,1024,regular,5922026,1000000,0.03491123828125,0.0009072281747097338,0.03515625,0.0341796875,0.03515625,0.0341796875,0.03515625,0.0341796875,0.4619140625,0,147,CNTVCT_ticks,CNTVCT_ticks/access (batch average),1.40625,1.3671875,1.40625,recorded CNTFRQ_EL0 frequency,0,0,0,0,verified_clean,,machines/thunderbird/full/capacity/fc4a539bac9d0358/attempt-1788840692073854895/samples.u64.gz,machines/thunderbird/full/capacity/fc4a539bac9d0358/complete.json
