host,family,qualification,cpu,unit,parameters,record,raw_sha256,n,mean,stddev,median,q1,q3,p05,p95,minimum,maximum,outliers
thunderbird,batched_conflict,clean,6,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/7b1dee98c8141566082ba732d3d7e796bcee0487b1366bb9b87bbd5805e10cde.txt"", ""address_list_sha256"": ""7b1dee98c8141566082ba732d3d7e796bcee0487b1366bb9b87bbd5805e10cde"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 14, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/7b1dee98c8141566082ba732d3d7e796bcee0487b1366bb9b87bbd5805e10cde.txt"", -1], ""mode"": ""chase"", ""nodes"": 20, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [12, 16], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/a9ad02d1c75154d6/attempt-1788897434821011346/run.json,d7ffdafd05d25a2e886dd54ac6ccefc133eb2b8126413d6722b15b221345da54,1000000,0.119021498046875,0.011605553498261166,0.1171875,0.1171875,0.1181640625,0.1171875,0.1181640625,0.1171875,0.3271484375,16529
thunderbird,batched_conflict,clean,6,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/1daed9035c661479d8f02e57f77116690e7f17c7a777be41c45476d43fb6a584.txt"", ""address_list_sha256"": ""1daed9035c661479d8f02e57f77116690e7f17c7a777be41c45476d43fb6a584"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 15, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/1daed9035c661479d8f02e57f77116690e7f17c7a777be41c45476d43fb6a584.txt"", -1], ""mode"": ""chase"", ""nodes"": 21, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [16, 24], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/a9dd75cb96ed3de9/attempt-1788899625583198916/run.json,c9a3bdac18f679c5acb2718f3a81f329e30a714f9e8d2124e0b96cac73e2a0f8,1000000,0.1370579638671875,0.05004477094493469,0.1181640625,0.1171875,0.1181640625,0.1171875,0.2939453125,0.1171875,0.3974609375,165632
thunderbird,batched_conflict,clean,2,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/c5e328b49e8ea8849eb3123b60da063faa6a02777c3cd3fcfe168157c64c6f71.txt"", ""address_list_sha256"": ""c5e328b49e8ea8849eb3123b60da063faa6a02777c3cd3fcfe168157c64c6f71"", ""align"": 0, ""batch"": 1024, ""bytes"": 8261632, ""candidate_count"": 48, ""conflict_stride"": 131072, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/c5e328b49e8ea8849eb3123b60da063faa6a02777c3cd3fcfe168157c64c6f71.txt"", -1], ""mode"": ""chase"", ""nodes"": 54, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/a9fbecf49a7172b7/attempt-1788874748170894323/run.json,e3df2dd3e2b486ebd9193e4b3ae6204a95b28f29f2fd232b5ba4762b969e91bc,1000000,0.7374868876953125,0.0021325630426449007,0.7373046875,0.736328125,0.73828125,0.7353515625,0.7392578125,0.7333984375,1.1171875,4110
thunderbird,batched_conflict,clean,2,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/990d801c399c4dc6cafaa74681dc105c8de7e403fe8618c4b0a23ad7827b2499.txt"", ""address_list_sha256"": ""990d801c399c4dc6cafaa74681dc105c8de7e403fe8618c4b0a23ad7827b2499"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 34, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/990d801c399c4dc6cafaa74681dc105c8de7e403fe8618c4b0a23ad7827b2499.txt"", -1], ""mode"": ""chase"", ""nodes"": 40, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 2, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/aa5227c487ab59df/attempt-1788896049685466049/run.json,7de9d4288e0cfd89e91ea00f936019e770d929d756be6a941d953cea1292f705,1000000,0.2040187802734375,0.03107195522741939,0.1904296875,0.1845703125,0.216796875,0.18359375,0.2705078125,0.1796875,7.244140625,70207
thunderbird,batched_conflict,clean,0,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/44837a1fd4679e1cb8b962b3daeafdef544d5abf10f5d5a82004e96db58cdc40.txt"", ""address_list_sha256"": ""44837a1fd4679e1cb8b962b3daeafdef544d5abf10f5d5a82004e96db58cdc40"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 22, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/44837a1fd4679e1cb8b962b3daeafdef544d5abf10f5d5a82004e96db58cdc40.txt"", -1], ""mode"": ""chase"", ""nodes"": 28, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [16, 24], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923827, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/aa87608bcfec206f/attempt-1788899052673833795/run.json,02a014a4f7bed6a02cf946085d18e7be2b6a6f4519eebed9e7e91fc29e12077f,1000000,0.433274361328125,0.026705764015523784,0.423828125,0.421875,0.42578125,0.419921875,0.48046875,0.416015625,4.025390625,166279
thunderbird,batched_conflict,noisy,3,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/f5aa6a5dea2f1055f72c66b1a9db2d5dc54f75b5b65ca1ea34e476ad2e8378b0.txt"", ""address_list_sha256"": ""f5aa6a5dea2f1055f72c66b1a9db2d5dc54f75b5b65ca1ea34e476ad2e8378b0"", ""align"": 0, ""batch"": 1024, ""bytes"": 6819840, ""candidate_count"": 10, ""conflict_stride"": 524288, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/f5aa6a5dea2f1055f72c66b1a9db2d5dc54f75b5b65ca1ea34e476ad2e8378b0.txt"", -1], ""mode"": ""chase"", ""nodes"": 16, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923127, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ab60376640ccc6c6/attempt-1788883303677140811/run.json,bf47db89fff67745aafab2ffa1bcb1cd0a44ae25e9c6577875e9b120f4944125,1000000,0.34428428125,0.06456382909767303,0.2939453125,0.29296875,0.4052734375,0.2900390625,0.443359375,0.279296875,0.8369140625,2008
thunderbird,batched_conflict,clean,5,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/8a73b73057859fa3de3788d0c1e9d7c8fe3e025f1453530e395053cea14a6823.txt"", ""address_list_sha256"": ""8a73b73057859fa3de3788d0c1e9d7c8fe3e025f1453530e395053cea14a6823"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 38, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/8a73b73057859fa3de3788d0c1e9d7c8fe3e025f1453530e395053cea14a6823.txt"", -1], ""mode"": ""chase"", ""nodes"": 44, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 1, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923827, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ab96c07a7cc765c6/attempt-1788891650505012926/run.json,16be128e2e6ee3ef252de48c605fa520201f75083a05bc0f2b05b0c2c41c53b3,1000000,0.3936968232421875,0.03357538246875888,0.400390625,0.3603515625,0.4091796875,0.3544921875,0.4462890625,0.306640625,0.5966796875,4911
thunderbird,batched_conflict,noisy,3,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/0c2156774bce1f1dd6b8243433119df26f3e9789768a938a666ae3038af851ce.txt"", ""address_list_sha256"": ""0c2156774bce1f1dd6b8243433119df26f3e9789768a938a666ae3038af851ce"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 16, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/0c2156774bce1f1dd6b8243433119df26f3e9789768a938a666ae3038af851ce.txt"", -1], ""mode"": ""chase"", ""nodes"": 22, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ababba3f9c56a980/attempt-1788874424885941734/run.json,24008554457bc6f5212ea534854facf1c2b56a673b0210cfb037401f13838c3a,1000000,0.2381467880859375,0.07480296267459025,0.232421875,0.1796875,0.2939453125,0.1171875,0.3564453125,0.1171875,0.7783203125,7
thunderbird,batched_conflict,clean,0,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/c679ddd08b02e9f1a635117b86afffdd1c5e26f0559949de07b67d0c13c9e930.txt"", ""address_list_sha256"": ""c679ddd08b02e9f1a635117b86afffdd1c5e26f0559949de07b67d0c13c9e930"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 9, ""conflict_stride"": 131072, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/c679ddd08b02e9f1a635117b86afffdd1c5e26f0559949de07b67d0c13c9e930.txt"", -1], ""mode"": ""chase"", ""nodes"": 15, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/ac17c7d2073cf5fc/attempt-1788881256744749838/run.json,46ffce6f883266926a3c7fa2002fa312a4814657fda43c97966ec71375436ddd,1000000,0.271819810546875,0.06917850980786515,0.2451171875,0.234375,0.2646484375,0.2333984375,0.4482421875,0.2333984375,3.744140625,141778
thunderbird,batched_conflict,clean,6,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/57cc57d917ffc29e202a853d6087320045124103c1e72f2c996fb7daf57f6d3f.txt"", ""address_list_sha256"": ""57cc57d917ffc29e202a853d6087320045124103c1e72f2c996fb7daf57f6d3f"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 11, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/57cc57d917ffc29e202a853d6087320045124103c1e72f2c996fb7daf57f6d3f.txt"", -1], ""mode"": ""chase"", ""nodes"": 17, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [12, 16], ""repair_repetition"": 1, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/ac236cefc41d64c4/attempt-1788897574173995724/run.json,6b7cf66d31f09193048177ae2cd368f95fd004d0eed9f6681781d0d086ed2123,1000000,0.1178981533203125,0.00494545908411441,0.1171875,0.1171875,0.1181640625,0.1171875,0.1181640625,0.1171875,0.2666015625,4388
thunderbird,batched_conflict,clean,5,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4d8013f7e1ffb98c5feac6ae1065daf25875f284080232a0566fd83c58cb422c.txt"", ""address_list_sha256"": ""4d8013f7e1ffb98c5feac6ae1065daf25875f284080232a0566fd83c58cb422c"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 46, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4d8013f7e1ffb98c5feac6ae1065daf25875f284080232a0566fd83c58cb422c.txt"", -1], ""mode"": ""chase"", ""nodes"": 46, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 1, ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ac3aacb2b2e360dc/attempt-1788887089811942954/run.json,64c2015d71b8800699c313104d2ea50ef7c107317f8572c123560aa7035e3682,1000000,0.6140923203125,0.021075945260906333,0.603515625,0.6005859375,0.6318359375,0.5986328125,0.666015625,0.591796875,0.84375,9115
thunderbird,batched_conflict,clean,5,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/b805eaf8b3a80eb3d8d63c3a51b0386064f98671c0e124e0f22b2dbbe00b8c27.txt"", ""address_list_sha256"": ""b805eaf8b3a80eb3d8d63c3a51b0386064f98671c0e124e0f22b2dbbe00b8c27"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 36, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/b805eaf8b3a80eb3d8d63c3a51b0386064f98671c0e124e0f22b2dbbe00b8c27.txt"", -1], ""mode"": ""chase"", ""nodes"": 36, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923827, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ac5c2c86f3c25f83/attempt-1788885031220367832/run.json,2a89e7f9b15a262ee437c7a80637838ffa99a0f86800715ca434357fac899bdf,1000000,0.2837437578125,0.036056950628963844,0.26171875,0.259765625,0.3056640625,0.2568359375,0.3515625,0.2529296875,0.4873046875,40343
thunderbird,batched_conflict,clean,5,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4bb87ce36c40c13069f8973cefc6c8cf1508ca4ee1ad4a84e41c294e476ed00b.txt"", ""address_list_sha256"": ""4bb87ce36c40c13069f8973cefc6c8cf1508ca4ee1ad4a84e41c294e476ed00b"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 53, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4bb87ce36c40c13069f8973cefc6c8cf1508ca4ee1ad4a84e41c294e476ed00b.txt"", -1], ""mode"": ""chase"", ""nodes"": 59, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923027, ""series"": ""heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ac5d87dd3a9d8959/attempt-1788878562464009596/run.json,4156f256d2ae4a0051a6291fbd6b049740c9bf305f08ceebc3b6b547a12a6790,1000000,0.6395339677734375,0.012826217218755752,0.640625,0.634765625,0.6435546875,0.62109375,0.6640625,0.6142578125,0.8525390625,168683
thunderbird,batched_conflict,clean,6,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5430e2c9fff994cd18fa2cdc70e09fbe7317ad6402976606ab13c6f483b70bf0.txt"", ""address_list_sha256"": ""5430e2c9fff994cd18fa2cdc70e09fbe7317ad6402976606ab13c6f483b70bf0"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 24, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5430e2c9fff994cd18fa2cdc70e09fbe7317ad6402976606ab13c6f483b70bf0.txt"", -1], ""mode"": ""chase"", ""nodes"": 30, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [16, 24], ""repair_repetition"": 0, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923627, ""series"": ""discovery-repair"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ac69fe8eb2b8a0b5/attempt-1788897807821144410/run.json,e8652ed0b266e9f75969d22008559a396088d4602ff778d0754026a390e6bbea,1000000,0.6303349365234375,0.020898115439418868,0.6201171875,0.6181640625,0.634765625,0.603515625,0.6630859375,0.48828125,0.8125,192063
thunderbird,batched_conflict,clean,0,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/bbe0d5f811f5a155a0cbd8d4c7f4747b01b375318f83ecc3c8cecadb48ea4df6.txt"", ""address_list_sha256"": ""bbe0d5f811f5a155a0cbd8d4c7f4747b01b375318f83ecc3c8cecadb48ea4df6"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 37, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/bbe0d5f811f5a155a0cbd8d4c7f4747b01b375318f83ecc3c8cecadb48ea4df6.txt"", -1], ""mode"": ""chase"", ""nodes"": 37, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 1, ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ac909add19073145/attempt-1788887385716285791/run.json,6e0e5072abd5aececadc031f694110044f65edb8071be581626f13e9ab00d85a,1000000,0.32469696484375,0.031821891426196215,0.3076171875,0.302734375,0.345703125,0.30078125,0.388671875,0.296875,3.7119140625,15187
thunderbird,batched_conflict,clean,1,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5adffba08a12706ae7de2ff1c7633648848f51dbbd262ee6faa977cc05ad8f71.txt"", ""address_list_sha256"": ""5adffba08a12706ae7de2ff1c7633648848f51dbbd262ee6faa977cc05ad8f71"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 45, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5adffba08a12706ae7de2ff1c7633648848f51dbbd262ee6faa977cc05ad8f71.txt"", -1], ""mode"": ""chase"", ""nodes"": 45, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 2, ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ad22fc48b9491b10/attempt-1788887735863327308/run.json,ba7266cd139f3700d3f8b5a113f28e9d8e87eeb41feadcf2afe0cbc9e127b60c,1000000,0.6742233330078125,0.0833008601344577,0.671875,0.6708984375,0.673828125,0.6689453125,0.70703125,0.57421875,80.990234375,242372
thunderbird,batched_conflict,clean,2,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/58d89fcdb3d26f83351fc6658e89c337b36865b2098276e6cebe77498260c339.txt"", ""address_list_sha256"": ""58d89fcdb3d26f83351fc6658e89c337b36865b2098276e6cebe77498260c339"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 4, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/58d89fcdb3d26f83351fc6658e89c337b36865b2098276e6cebe77498260c339.txt"", -1], ""mode"": ""chase"", ""nodes"": 10, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ad30f2814d8a6a09/attempt-1788874637035432960/run.json,2e064b88290b0a2209eff9d759df89842d4cd5742147515e1a523886db2f1b4f,1000000,0.1175968359375,0.0010058337542464568,0.1171875,0.1171875,0.1181640625,0.1171875,0.1181640625,0.1171875,0.4716796875,479
thunderbird,batched_conflict,clean,1,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5bfae79ed0a229f9406462a864df56baaa2121a5242745e50cbdffa582b3b7e0.txt"", ""address_list_sha256"": ""5bfae79ed0a229f9406462a864df56baaa2121a5242745e50cbdffa582b3b7e0"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 43, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/5bfae79ed0a229f9406462a864df56baaa2121a5242745e50cbdffa582b3b7e0.txt"", -1], ""mode"": ""chase"", ""nodes"": 49, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [32, 48], ""repair_repetition"": 2, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923827, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/ad343d1feec57ffd/attempt-1788892272436957710/run.json,c2f40f85d441d5d0d6a374e9c02406c89df21747542cdf43da198ac4eca47773,1000000,0.4731259951171875,0.08551289334811804,0.4833984375,0.4375,0.486328125,0.43359375,0.5185546875,0.4296875,81.28515625,514
thunderbird,batched_conflict,clean,0,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4e78e0213bd31ef1c2627141fff0bf4903ea12cc6ae9a6ed1abb5dcf57d06144.txt"", ""address_list_sha256"": ""4e78e0213bd31ef1c2627141fff0bf4903ea12cc6ae9a6ed1abb5dcf57d06144"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 17, ""conflict_stride"": 65536, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/4e78e0213bd31ef1c2627141fff0bf4903ea12cc6ae9a6ed1abb5dcf57d06144.txt"", -1], ""mode"": ""chase"", ""nodes"": 23, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""repair_interval"": [16, 24], ""repair_repetition"": 2, ""samples"": 1000000, ""scrub_count"": 6, ""seed"": 5923927, ""series"": ""repair-heldout"", ""stride"": 8, ""variant"": 2}",machines/thunderbird/uncertainty-v1/batched_conflict/ad4d7d15a180cc0a/attempt-1788900140648987318/run.json,3ce84e6ed602b7ed21550685d0ca7bf922b3e880e1b81a17ad3259471e5c51b7,1000000,0.235178740234375,0.041507732362728526,0.232421875,0.2265625,0.2373046875,0.177734375,0.3017578125,0.1767578125,4.0361328125,430106
thunderbird,batched_conflict,noisy,0,CNTVCT_ticks/access,"{""address_list"": ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/aae38834675c5183618eaafb11930b23dd2c610b1760d36fbc7de449be5e1f86.txt"", ""address_list_sha256"": ""aae38834675c5183618eaafb11930b23dd2c610b1760d36fbc7de449be5e1f86"", ""align"": 0, ""batch"": 1024, ""bytes"": 4194304, ""candidate_count"": 32, ""conflict_stride"": 32768, ""extra_args"": [0, ""huge"", ""/tmp/ece592-phase1-uncertainty-hlee58-v1/machines/thunderbird/uncertainty-v1/address-sets/aae38834675c5183618eaafb11930b23dd2c610b1760d36fbc7de449be5e1f86.txt"", -1], ""mode"": ""chase"", ""nodes"": 32, ""offset"": 0, ""order"": ""random"", ""page"": ""huge"", ""samples"": 1000000, ""scrub_count"": 0, ""seed"": 5922927, ""series"": ""discovery"", ""stride"": 8, ""variant"": 1}",machines/thunderbird/uncertainty-v1/batched_conflict/add21501f1391d9a/attempt-1788873040946842580/run.json,ac466a2bd006b97e469796000c7681e1ace97e7e4f4fc7932fc39af0a83ac1d2,1000000,0.1777814892578125,0.053021214389049276,0.1611328125,0.1552734375,0.2060546875,0.1171875,0.2978515625,0.1171875,3.6064453125,60078
